symbol,companyName,industry,isin,sector,basic_industry
SUNDARMFIN,Sundaram Finance Limited,Non Banking Financial Company (NBFC),INE660A01013,,
MUNJALAU,Munjal Auto Industries Limited,Auto Components & Equipments,INE672B01032,Automobile and Auto Components,Auto Components & Equipments
SPAL,S. P. Apparels Limited,Garments & Apparels,INE212I01016,,
KOHINOOR,Kohinoor Foods Limited,Other Agricultural Products,INE080B01012,,
KECL,Kirloskar Electric Company Limited,Other Electrical Equipment,INE134B01017,,
CINELINE,Cineline India Limited,Film Production Distribution & Exhibition,INE704H01022,,
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Cables - Electricals
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Castings & Forgings
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Packaging
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Plastic Products - Industrial
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Rubber
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Other Industrial Products
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Glass - Industrial
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,"Aluminium, Copper & Zinc Products"
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Iron & Steel Products
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Abrasives & Bearings
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,"Compressors, Pumps & Diesel Engines"
SHANTIGEAR,Shanthi Gears Limited,Industrial Products,INE631A01022,Capital Goods,Electrodes & Refractories
DELHIVERY,Delhivery Limited,Logistics Solution Provider,INE148O01028,,
MEDANTA,Global Health Limited,Hospital,INE474Q01031,,
EMAPARTNER,EMA Partners India Limited,Diversified Commercial Services,INE0ZOL01023,Metals & Mining,Diversified Metals
HINDALCO,Hindalco Industries Limited,Aluminium,INE038A01020,,
POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,INE752E01010,,
MEIL,Mangal Electrical Industries Limited,Other Electrical Equipment,INE0PKD01011,,
TVSELECT,TVS Electronics Limited,Computers Hardware & Equipments,INE236G01019,,
NDRAUTO,Ndr Auto Components Limited,Auto Components & Equipments,INE07OG01012,Automobile and Auto Components,Auto Components & Equipments
SAIFL,Sameera Agro And Infra Limited,Other Agricultural Products,INE0PZA01015,,
RATNAMANI,Ratnamani Metals & Tubes Limited,Iron & Steel Products,INE703B01027,,
MPSLTD,MPS Limited,E-Learning,INE943D01017,,
ESAFSFB,ESAF Small Finance Bank Limited,Other Bank,INE818W01011,,
GOYALALUM,Goyal Aluminiums Limited,Trading & Distributors,INE705X01026,,
TECHM,Tech Mahindra Limited,Computers - Software & Consulting,INE669C01036,,
LAXMIINDIA,Laxmi India Finance Limited,Non Banking Financial Company (NBFC),INE06WU01026,,
AYMSYNTEX,AYM Syntex Limited,Other Textile Products,INE193B01039,,
RAMRAT,Ram Ratna Wires Limited,Other Electrical Equipment,INE207E01023,,
DIGJAMLMTD,Digjam Limited,Other Textile Products,INE731U01028,,
SINDHUTRAD,Sindhu Trade Links Limited,Coal,INE325D01025,,
STUDDS,Studds Accessories Limited,Auto Components & Equipments,INE00Q601028,Automobile and Auto Components,Auto Components & Equipments
SBGLP,Suratwwala Business Group Limited,Residential Commercial Projects,INE05ST01028,,
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Cables - Electricals
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Castings & Forgings
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Packaging
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Plastic Products - Industrial
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Rubber
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Other Industrial Products
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Glass - Industrial
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,"Aluminium, Copper & Zinc Products"
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Iron & Steel Products
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Abrasives & Bearings
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,"Compressors, Pumps & Diesel Engines"
COCKERILL,John Cockerill India Limited,Industrial Products,INE515A01019,Capital Goods,Electrodes & Refractories
WSTCSTPAPR,West Coast Paper Mills Limited,Paper & Paper Products,INE976A01021,,
TMB,Tamilnad Mercantile Bank Limited,Private Sector Bank,INE668A01016,,
MONTECARLO,Monte Carlo Fashions Limited,Garments & Apparels,INE950M01013,,
TVSSRICHAK,TVS Srichakra Limited,Tyres & Rubber Products,INE421C01016,,
SIKKO,Sikko Industries Limited,Pesticides & Agrochemicals,INE112X01025,,
PREMIERENE,Premier Energies Limited,Other Electrical Equipment,INE0BS701011,,
TVSSCS,TVS Supply Chain Solutions Limited,Logistics Solution Provider,INE395N01027,,
SATIA,Satia Industries Limited,Paper & Paper Products,INE170E01023,,
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Cables - Electricals
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Castings & Forgings
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Packaging
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Plastic Products - Industrial
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Rubber
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Other Industrial Products
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Glass - Industrial
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,"Aluminium, Copper & Zinc Products"
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Iron & Steel Products
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Abrasives & Bearings
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,"Compressors, Pumps & Diesel Engines"
BIRLAPREC,Birla Precision Technologies Limited,Industrial Products,INE372E01025,Capital Goods,Electrodes & Refractories
CCL,CCL Products (India) Limited,Tea & Coffee,INE421D01022,,
BANSALWIRE,Bansal Wire Industries Limited,Iron & Steel Products,INE0B9K01025,,
NEPHROCARE,Nephro Care India Limited,Hospital,INE0SUN01013,,
IGARASHI,Igarashi Motors India Limited,Auto Components & Equipments,INE188B01013,Automobile and Auto Components,Auto Components & Equipments
PRITIKAUTO,Pritika Auto Industries Limited,Auto Components & Equipments,INE583R01029,Automobile and Auto Components,Auto Components & Equipments
DHANBANK,Dhanlaxmi Bank Limited,Private Sector Bank,INE680A01011,,
PRIMO,Primo Chemicals Limited,Commodity Chemicals,INE607A01022,,
DEVX,Dev Accelerator Limited,Diversified Commercial Services,INE0VOV01021,Metals & Mining,Diversified Metals
LLOYDSENT,Lloyds Enterprises Limited,Trading - Metals,INE080I01025,,
SHRADHA,Shradha Realty Limited,Residential Commercial Projects,INE715Y01031,,
PANACEABIO,Panacea Biotec Limited,Pharmaceuticals,INE922B01023,Healthcare,Pharmaceuticals
ADVENZYMES,Advanced Enzyme Technologies Limited,Biotechnology,INE837H01020,Healthcare,Pharmaceuticals
PLASTIBLEN,Plastiblends India Limited,Specialty Chemicals,INE083C01022,,
VIKRAMSOLR,Vikram Solar Limited,Other Electrical Equipment,INE078V01014,,
AGARIND,Agarwal Industrial Corporation Limited,Petrochemicals,INE204E01012,Chemicals,Commodity Chemicals
LASA,Lasa Supergenerics Limited,Pharmaceuticals,INE670X01014,Healthcare,Pharmaceuticals
RSWM,RSWM Limited,Other Textile Products,INE611A01016,,
ABSLAMC,Aditya Birla Sun Life AMC Limited,Asset Management Company,INE404A01024,,
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,Pharmaceuticals,INE829A01014,Healthcare,Pharmaceuticals
TCS,Tata Consultancy Services Limited,Computers - Software & Consulting,INE467B01029,,
VRAJ,Vraj Iron and Steel Limited,Sponge Iron,INE0S2V01010,,
MENNPIS,Menon Pistons Limited,Auto Components & Equipments,INE650G01029,Automobile and Auto Components,Auto Components & Equipments
KSHITIJPOL,Kshitij Polyline Limited,Stationary,INE013801027,,
UNIPARTS,Uniparts India Limited,Auto Components & Equipments,INE244O01017,Automobile and Auto Components,Auto Components & Equipments
MANORG,Mangalam Organics Limited,Commodity Chemicals,INE370D01013,,
ORICONENT,Oricon Enterprises Limited,Packaging,INE730A01022,,
ACEINTEG,Ace Integrated Solutions Limited,Diversified Commercial Services,INE543V01017,Metals & Mining,Diversified Metals
LPDC,Landmark Property Development Company Limited,Real Estate related services,INE197J01017,,
HATSUN,Hatsun Agro Product Limited,Dairy Products,INE473B01035,,
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Cables - Electricals
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Castings & Forgings
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Packaging
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Plastic Products - Industrial
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Rubber
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Other Industrial Products
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Glass - Industrial
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,"Aluminium, Copper & Zinc Products"
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Iron & Steel Products
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Abrasives & Bearings
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,"Compressors, Pumps & Diesel Engines"
WINDMACHIN,Windsor Machines Limited,Industrial Products,INE052A01021,Capital Goods,Electrodes & Refractories
STARPAPER,Star Paper Mills Limited,Paper & Paper Products,INE733A01018,,
IITL,Industrial Investment Trust Limited,Investment Company,INE886A01014,,
BMWVENTLTD,BMW Ventures Limited,Trading - Metals,INE965W01036,,
CMPDI,Central Mine Planning & Design Institute Limited,Consulting Services,INE05HV01027,,
BORANA,Borana Weaves Limited,Other Textile Products,INE16SF01016,,
SOTL,Savita Oil Technologies Limited,Lubricants,INE035D01020,,
TIMKEN,Timken India Limited,Abrasives & Bearings,INE325A01013,,
AVTNPL,AVT Natural Products Limited,Other Agricultural Products,INE488D01021,,
BCPL,BCPL Railway Infrastructure Limited,Civil Construction,INE00SW01015,,
SONAMLTD,SONAM LIMITED,Consumer Electronics,INE00LM01029,Consumer Durables,Cycles
LIBAS,Libas Consumer Products Limited,Garments & Apparels,INE908V01012,,
SUMEETINDS,Sumeet Industries Limited,Other Textile Products,INE235C01036,,
KAMOPAINTS,Kamdhenu Ventures Limited,Paints,INE0BTI01037,,
ODIGMA,Odigma Consultancy Solutions Limited,IT Enabled Services,INE054301028,,
AIRAN,Airan Limited,IT Enabled Services,INE645W01026,,
GEMAROMA,Gem Aromatics Limited,Specialty Chemicals,INE06XZ01023,,
BEARDSELL,Beardsell Limited,Other Industrial Products,INE520H01022,,
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,Fertilizers,INE745B01028,Chemicals,Fertilizers
HPAL,HP Adhesives Limited,Specialty Chemicals,INE0GSL01024,,
MONEYBOXX,Moneyboxx Finance Limited,Non Banking Financial Company (NBFC),INE296Q01012,,
WAAREEENER,Waaree Energies Limited,Other Electrical Equipment,INE377N01017,,
ORCHASP,Orchasp Limited,Computers - Software & Consulting,INE215B01022,,
UNITEDPOLY,United Polyfab Gujarat Limited,Other Textile Products,INE368U01029,,
FLFL,Future Lifestyle Fashions Limited,Diversified Retail,INE452O01016,Metals & Mining,Diversified Metals
AVPINFRA,AVP Infracon Limited,Civil Construction,INE0R9401019,,
LAL,Lorenzini Apparels Limited,Garments & Apparels,INE740X01023,,
STEELCITY,Steel City Securities Limited,Stockbroking & Allied,INE395H01011,,
COMFINTE,Comfort Intech Limited,Breweries & Distilleries,INE819A01049,,
GLOBALE,Globale Tessile Limited,Trading - Textile Products,INE0URU01010,,
LAXMICOT,Laxmi Cotspin Limited,Other Textile Products,INE801V01019,,
LTM,LTM Limited,Computers - Software & Consulting,INE214T01019,,
FEL,Future Enterprises Limited,Diversified Retail,INE623B01027,Metals & Mining,Diversified Metals
RAMANEWS,Shree Rama Newsprint Limited,Paper & Paper Products,INE278B01020,,
SIL,Standard Industries Limited,Real Estate related services,INE173A01025,,
TCC,TCC Concept Limited,Internet & Catalogue Retail,INE887D01016,,
SALSTEEL,S.A.L. Steel Limited,Sponge Iron,INE658G01014,,
GLOSTERLTD,Gloster Limited,Jute & Jute Products,INE350Z01018,,
SURYALA,Suryalata Spinning Mills Limited,Other Textile Products,INE132C01027,,
FOCUS,Focus Lighting and Fixtures Limited,Consumer Electronics,INE593W01028,Consumer Durables,Cycles
CORDSCABLE,Cords Cable Industries Limited,Cables - Electricals,INE792I01017,,
HPIL,Hindprakash Industries Limited,Dyes And Pigments,INE05X901010,,
GFLLIMITED,GFL Limited,Holding Company,INE538A01037,,
WANBURY,Wanbury Limited,Pharmaceuticals,INE107F01022,Healthcare,Pharmaceuticals
BLUEWATER,Blue Water Logistics Limited,Logistics Solution Provider,INE0X3M01010,,
TTL,T T Limited,Other Textile Products,INE592B01024,,
SUTLEJTEX,Sutlej Textiles and Industries Limited,Other Textile Products,INE645H01027,,
RANASUG,Rana Sugars Limited,Sugar,INE625B01014,,
PATINTLOG,Patel Integrated Logistics Limited,Logistics Solution Provider,INE529D01014,,
JETFREIGHT,Jet Freight Logistics Limited,Logistics Solution Provider,INE982V01025,,
PEARLPOLY,Pearl Polymers Limited,Plastic Products - Consumer,INE844A01013,,
LOVABLE,Lovable Lingerie Limited,Garments & Apparels,INE597L01014,,
ASHIMASYN,Ashima Limited,Other Textile Products,INE440A01010,,
DRREDDY,Dr. Reddy's Laboratories Limited,Pharmaceuticals,INE089A01031,Healthcare,Pharmaceuticals
INSPIRISYS,Inspirisys Solutions Limited,IT Enabled Services,INE020G01017,,
ABMINTLLTD,ABM International Limited,Trading & Distributors,INE251C01025,,
SHYAMCENT,Shyam Century Ferrous Limited,Ferro & Silica Manganese,INE979R01011,,
STLTECH,Sterlite Technologies Limited,Telecom - Equipment & Accessories,INE089C01029,Telecommunication,Telecom - Equipment & Accessories
MEGASTAR,Megastar Foods Limited,Other Food Products,INE00EM01016,,
GLOBECIVIL,Globe Civil Projects Limited,Civil Construction,INE0V3U01015,,
WINDLAS,Windlas Biotech Limited,Pharmaceuticals,INE0H5O01029,Healthcare,Pharmaceuticals
SARVESHWAR,Sarveshwar Foods Limited,Other Agricultural Products,INE324X01026,,
VENUSREM,Venus Remedies Limited,Pharmaceuticals,INE411B01019,Healthcare,Pharmaceuticals
INFY,Infosys Limited,Computers - Software & Consulting,INE009A01021,,
KHANDSE,Khandwala Securities Limited,Stockbroking & Allied,INE060B01014,,
OMKARCHEM,Omkar Speciality Chemicals Limited,Specialty Chemicals,INE474L01016,,
BSL,BSL Limited,Other Textile Products,INE594B01012,,
OSWALAGRO,Oswal Agro Mills Limited,Trading & Distributors,INE142A01012,,
GTECJAINX,G-TEC JAINX EDUCATION LIMITED,E-Learning,INE586X01012,,
VAISHALI,Vaishali Pharma Limited,Pharmaceuticals,INE972X01022,Healthcare,Pharmaceuticals
SUPREMEENG,Supreme Engineering Limited,Iron & Steel Products,INE319Z01021,,
VCL,Vaxtex Cotfab Limited,Other Textile Products,INE098201036,,
KORE,Jay Jalaram Technologies Limited,Diversified Retail,INE0J6801010,Metals & Mining,Diversified Metals
OCCLLTD,OCCL Limited,Commodity Chemicals,INE0PK601023,,
DANGEE,Dangee Dums Limited,Packaged Foods,INE688Y01022,,
DIVYADHAN,Divyadhan Recycling Industries Limited,Other Textile Products,INE0QYI01019,,
RMDRIP,R M Drip and Sprinklers Systems Limited,Plastic Products - Industrial,INE219Y01026,,
RNBDENIMS,R&B Denims Limited,Other Textile Products,INE012Q01039,,
WAAREEINDO,Indosolar Limited,Heavy Electrical Equipment,INE866K01023,,
MCLEODRUSS,Mcleod Russel India Limited,Tea & Coffee,INE942G01012,,
BGRENERGY,BGR Energy Systems Limited,Civil Construction,INE661I01014,,
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Cables - Electricals
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Castings & Forgings
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Packaging
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Plastic Products - Industrial
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Rubber
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Other Industrial Products
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Glass - Industrial
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,"Aluminium, Copper & Zinc Products"
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Iron & Steel Products
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,Abrasives & Bearings
LOKESHMACH,Lokesh Machines Limited,Industrial Products,INE397H01017,Capital Goods,"Compressors, Pumps & Diesel Engines"
