symbol,company_name,sector,industry,exchange
ELDEHSG.NS,Eldeco Housing and Industries Limited,Real Estate,Real Estate - Services,NSE
FMNL.NS,Future Market Networks Limited,Real Estate,Real Estate - Services,NSE
ICDSLTD.NS,ICDS Limited,Real Estate,Real Estate - Services,NSE
INDIQUBE.NS,Indiqube Spaces Ltd.,Real Estate,Real Estate - Services,NSE
LPDC.NS,Landmark Property Development Company Limited,Real Estate,Real Estate - Services,NSE
MODIRUBBER.NS,Modi Rubber Limited,Real Estate,Real Estate - Services,NSE
PTL.NS,PTL Enterprises Limited,Real Estate,Real Estate - Services,NSE
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,Real Estate,Real Estate - Services,NSE
SHRADHA.NS,Shradha Infraprojects Limited,Real Estate,Real Estate - Services,NSE
SMARTWORKS.NS,Smartworks Coworking Spaces Ltd.,Real Estate,Real Estate - Services,NSE
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,Real Estate,Real Estate - Services,NSE
AKSHOPTFBR.NS,Aksh Optifibre Limited,Technology,Communication Equipment,NSE
ASTRAMICRO.NS,Astra Microwave Products Limited,Technology,Communication Equipment,NSE
AVANTEL.NS,Avantel Ltd,Technology,Communication Equipment,NSE
BIRLACABLE.NS,Birla Cable Limited,Technology,Communication Equipment,NSE
CPPLUS.NS,Aditya Infotech Limited,Technology,Communication Equipment,NSE
DLINKINDIA.NS,D-Link (India) Limited,Technology,Communication Equipment,NSE
FROG.NS,Frog Innovations Ltd.,Technology,Communication Equipment,NSE
GTLINFRA.NS,GTL Infrastructure Limited,Technology,Communication Equipment,NSE
HFCL.NS,HFCL Limited,Technology,Communication Equipment,NSE
ITI.NS,ITI Limited,Technology,Communication Equipment,NSE
KAVDEFENCE.NS,Kavveri Dfs & Wir Tec Ltd.,Technology,Communication Equipment,NSE
NELCO.NS,Nelco Limited,Technology,Communication Equipment,NSE
PANACHE.NS,Panache Digilife Limited,Technology,Communication Equipment,NSE
PARACABLES.NS,Paramount Communications Limited,Technology,Communication Equipment,NSE
SHYAMTEL.NS,Shyam Telecom Limited,Technology,Communication Equipment,NSE
SMARTLINK.NS,Smartlink Holdings Limited,Technology,Communication Equipment,NSE
STLTECH.NS,Sterlite Technologies Limited,Technology,Communication Equipment,NSE
TEJASNET.NS,Tejas Networks Limited,Technology,Communication Equipment,NSE
TNTELE.NS,Tamilnadu Telecommunications Limited,Technology,Communication Equipment,NSE
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,Technology,Computer Hardware,NSE
EBGNG.NS,GNG Electronics Ltd.,Technology,Computer Hardware,NSE
IDEAFORGE.NS,ideaForge Technology Limited,Technology,Computer Hardware,NSE
NETWEB.NS,Netweb Technologies India Limited,Technology,Computer Hardware,NSE
TVSELECT.NS,TVS Electronics Limited,Technology,Computer Hardware,NSE
BPL.NS,BPL Limited,Technology,Consumer Electronics,NSE
DIXON.NS,Dixon Technologies (India) Limited,Technology,Consumer Electronics,NSE
HOLMARC.NS,Holmarc Opto-Mechatronics Ltd.,Technology,Consumer Electronics,NSE
SHIGAN.NS,Shigan Quantum Technologies Ltd.,Technology,Consumer Electronics,NSE
NAZARA.NS,Nazara Technologies Limited,Technology,Electronic Gaming & Multimedia,NSE
AIMTRON.NS,Aimtron Electronics Ltd.,Technology,"Hardware, Equipment & Parts",NSE
AVALON.NS,Avalon Technologies Limited,Technology,"Hardware, Equipment & Parts",NSE
CENTUM.NS,Centum Electronics Limited,Technology,"Hardware, Equipment & Parts",NSE
CYIENTDLM.NS,Cyient DLM Limited,Technology,"Hardware, Equipment & Parts",NSE
IKIO.NS,IKIO Technologies Ltd,Technology,"Hardware, Equipment & Parts",NSE
KRN.NS,KRN Heat Exchanger & Refrigeration Ltd.,Technology,"Hardware, Equipment & Parts",NSE
MICEL.NS,MIC Electronics Limited,Technology,"Hardware, Equipment & Parts",NSE
NITIRAJ.NS,Nitiraj Engineers Limited,Technology,"Hardware, Equipment & Parts",NSE
PGEL.NS,PG Electroplast Limited,Technology,"Hardware, Equipment & Parts",NSE
POWERINDIA.NS,Hitachi Energy India Limited,Technology,"Hardware, Equipment & Parts",NSE
RISHABH.NS,Rishabh Instruments Limited,Technology,"Hardware, Equipment & Parts",NSE
SYRMA.NS,Syrma SGS Technology Limited,Technology,"Hardware, Equipment & Parts",NSE
VILAS.NS,Vilas Transcore Ltd.,Technology,"Hardware, Equipment & Parts",NSE
VINYAS.NS,Vinyas Innovative Technologies Ltd.,Technology,"Hardware, Equipment & Parts",NSE
3IINFOLTD.NS,3i Infotech Limited,Technology,Information Technology Services,NSE
AAATECH.NS,AAA Technologies Limited,Technology,Information Technology Services,NSE
ACCELYA.NS,Accelya Solutions India Limited,Technology,Information Technology Services,NSE
ADROITINFO.NS,Adroit Infotech Limited,Technology,Information Technology Services,NSE
ADSL.NS,Allied Digital Services Limited,Technology,Information Technology Services,NSE
AIRAN.NS,Airan Limited,Technology,Information Technology Services,NSE
ALANKIT.NS,Alankit Limited,Technology,Information Technology Services,NSE
ASMS.NS,Bartronics India Ltd.,Technology,Information Technology Services,NSE
AURUM.NS,Aurum PropTech Limited,Technology,Information Technology Services,NSE
BSOFT.NS,Birlasoft Limited,Technology,Information Technology Services,NSE
CAMS.NS,Computer Age Management Services Limited,Technology,Information Technology Services,NSE
CANARYS.NS,Canarys Automations Ltd.,Technology,Information Technology Services,NSE
COFORGE.NS,Coforge Limited,Technology,Information Technology Services,NSE
CTE.NS,Cambridge Technology Enterprises Limited,Technology,Information Technology Services,NSE
CYBERTECH.NS,CyberTech Systems and Software Limited,Technology,Information Technology Services,NSE
DATAMATICS.NS,Datamatics Global Services Limited,Technology,Information Technology Services,NSE
DELAPLEX.NS,Delaplex Ltd.,Technology,Information Technology Services,NSE
DEVIT.NS,Dev Information Technology Limited,Technology,Information Technology Services,NSE
DIGISPICE.NS,DiGiSPICE Technologies Limited,Technology,Information Technology Services,NSE
DRCSYSTEMS.NS,DRC Systems India Limited,Technology,Information Technology Services,NSE
DSSL.NS,Dynacons Systems & Solutions Limited,Technology,Information Technology Services,NSE
DTL.NS,Diensten Tech Ltd.,Technology,Information Technology Services,NSE
ECLERX.NS,eClerx Services Limited,Technology,Information Technology Services,NSE
ENFUSE.NS,Enfuse Solutions Ltd.,Technology,Information Technology Services,NSE
ESCONET.NS,Esconet Technologies Ltd.,Technology,Information Technology Services,NSE
FCSSOFT.NS,FCS Software Solutions Limited,Technology,Information Technology Services,NSE
FIDEL.NS,Fidel Softech Ltd.,Technology,Information Technology Services,NSE
FSL.NS,Firstsource Solutions Limited,Technology,Information Technology Services,NSE
GOLDTECH.NS,AION-TECH Solutions Limited,Technology,Information Technology Services,NSE
GSS.NS,GSS Infotech Limited,Technology,Information Technology Services,NSE
GVPTECH.NS,GVP Infotech Ltd.,Technology,Information Technology Services,NSE
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Technology,Information Technology Services,NSE
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,NSE
HEXT.NS,Hexaware Technologies Ltd,Technology,Information Technology Services,NSE
HGM.NS,Handson Global Management (HGM) Limited,Technology,Information Technology Services,NSE
INFY.NS,Infosys Limited,Technology,Information Technology Services,NSE
INSPIRISYS.NS,Inspirisys Solutions Limited,Technology,Information Technology Services,NSE
KPITTECH.NS,KPIT Technologies Limited,Technology,Information Technology Services,NSE
LTM.NS,LTM Limited,Technology,Information Technology Services,NSE
LTTS.NS,L&T Technology Services Limited,Technology,Information Technology Services,NSE
MASTEK.NS,Mastek Limited,Technology,Information Technology Services,NSE
MCLOUD.NS,Magellanic Cloud Ltd.,Technology,Information Technology Services,NSE
MINDTECK.NS,Mindteck (India) Limited,Technology,Information Technology Services,NSE
MPHASIS.NS,Mphasis Limited,Technology,Information Technology Services,NSE
NINSYS.NS,NINtec Systems Ltd,Technology,Information Technology Services,NSE
ONWARDTEC.NS,Onward Technologies Limited,Technology,Information Technology Services,NSE
ORCHASP.NS,Orchasp Ltd.,Technology,Information Technology Services,NSE
ORIENTTECH.NS,Orient Technologies Ltd.,Technology,Information Technology Services,NSE
PALREDTEC.NS,Palred Technologies Limited,Technology,Information Technology Services,NSE
PERSISTENT.NS,Persistent Systems Limited,Technology,Information Technology Services,NSE
PROTEAN.NS,Protean eGov Technologies Ltd.,Technology,Information Technology Services,NSE
QUICKTOUCH.NS,Quicktouch Technologies Ltd.,Technology,Information Technology Services,NSE
QUINTEGRA.NS,Quintegra Solutions Ltd.,Technology,Information Technology Services,NSE
REDINGTON.NS,Redington Limited,Technology,Information Technology Services,NSE
ROXHITECH.NS,ROX Hi-Tech Ltd.,Technology,Information Technology Services,NSE
RPSGVENT.NS,RPSG Ventures Limited,Technology,Information Technology Services,NSE
RSSOFTWARE.NS,R S Software (India) Limited,Technology,Information Technology Services,NSE
RSYSTEMS.NS,R Systems International Limited,Technology,Information Technology Services,NSE
SAKSOFT.NS,Saksoft Limited,Technology,Information Technology Services,NSE
SASKEN.NS,Sasken Technologies Limited,Technology,Information Technology Services,NSE
SIGMA.NS,Sigma Solve Limited,Technology,Information Technology Services,NSE
SILVERTUC.NS,Silver Touch Technologies Limited,Technology,Information Technology Services,NSE
SONATSOFTW.NS,Sonata Software Limited,Technology,Information Technology Services,NSE
SUVIDHAA.NS,Suvidhaa Infoserve Limited,Technology,Information Technology Services,NSE
SYNOPTICS.NS,Synoptics Technologies Ltd.,Technology,Information Technology Services,NSE
TATATECH.NS,Tata Technologies Limited,Technology,Information Technology Services,NSE
TCS.NS,Tata Consultancy Services Limited,Technology,Information Technology Services,NSE
TECHM.NS,Tech Mahindra Limited,Technology,Information Technology Services,NSE
TERASOFT.NS,Tera Software Limited,Technology,Information Technology Services,NSE
TRIGYN.NS,Trigyn Technologies Limited,Technology,Information Technology Services,NSE
VAKRANGEE.NS,Vakrangee Limited,Technology,Information Technology Services,NSE
WEWIN.NS,We Win Limited,Technology,Information Technology Services,NSE
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,NSE
XCHANGING.NS,Xchanging Solutions Limited,Technology,Information Technology Services,NSE
XELPMOC.NS,Xelpmoc Design and Tech Limited,Technology,Information Technology Services,NSE
ZENSARTECH.NS,Zensar Technologies Limited,Technology,Information Technology Services,NSE
BASILIC.NS,Basilic Fly Studio Ltd.,Technology,Media & Entertainment,NSE
BAWEJA.NS,Baweja Studios Ltd.,Technology,Media & Entertainment,NSE
DIGIKORE.NS,Digikore Studios Ltd.,Technology,Media & Entertainment,NSE
INSPIRE.NS,Inspire Films Ltd.,Technology,Media & Entertainment,NSE
PHANTOMFX.NS,Phantom Digital Effects Ltd.,Technology,Media & Entertainment,NSE
VELS.NS,VELS Film International Ltd.,Technology,Media & Entertainment,NSE
ALPEXSOLAR.NS,Alpex Solar Ltd.,Technology,Semiconductors,NSE
APS.NS,Australian Premium Solar (India) Ltd.,Technology,Semiconductors,NSE
GGBL.NS,Ganesh Green Bharat Ltd.,Technology,Semiconductors,NSE
INDIFRA.NS,Indifra Ltd.,Technology,Semiconductors,NSE
MOSCHIP.NS,Moschip Technologies Ltd.,Technology,Semiconductors,NSE
SAHAJSOLAR.NS,Sahaj Solar Ltd.,Technology,Semiconductors,NSE
SEL.NS,Sungarner Energies Ltd.,Technology,Semiconductors,NSE
BBOX.NS,Black Box Limited,Technology,Software - Application,NSE
BGLOBAL.NS,Bharatiya Global Infomedia Ltd,Technology,Software - Application,NSE
BLACKBUCK.NS,Blackbuck Ltd.,Technology,Software - Application,NSE
CALSOFT.NS,California Software Company Limited,Technology,Software - Application,NSE
CURAA.NS,Cura Technologies Ltd,Technology,Software - Application,NSE
DHTL.NS,Docmode Health Technologies Ltd.,Technology,Software - Application,NSE
EMUDHRA.NS,eMudhra Limited,Technology,Software - Application,NSE
GENESYS.NS,Genesys International Corporation Limited,Technology,Software - Application,NSE
HOMESFY.NS,Homesfy Realty Ltd.,Technology,Software - Application,NSE
INFOBEAN.NS,InfoBeans Technologies Limited,Technology,Software - Application,NSE
INNOVANA.NS,Innovana Thinklabs Ltd.,Technology,Software - Application,NSE
INTELLECT.NS,Intellect Design Arena Limited,Technology,Software - Application,NSE
IRIS.NS,IRIS RegTech Solutions Limited,Technology,Software - Application,NSE
IZMO.NS,IZMO Limited,Technology,Software - Application,NSE
KELLTONTEC.NS,Kellton Tech Solutions Limited,Technology,Software - Application,NSE
KERNEX.NS,Kernex Microsystems (India) Limited,Technology,Software - Application,NSE
KFINTECH.NS,KFin Technologies Limited,Technology,Software - Application,NSE
KODYTECH.NS,Kody Technolab Ltd.,Technology,Software - Application,NSE
KSOLVES.NS,Ksolves India Limited,Technology,Software - Application,NSE
MAPMYINDIA.NS,C. E. Info Systems Limited,Technology,Software - Application,NSE
MICROPRO.NS,Micropro Software Solutions Ltd.,Technology,Software - Application,NSE
MOS.NS,MOS Utility Ltd.,Technology,Software - Application,NSE
NEWGEN.NS,Newgen Software Technologies Limited,Technology,Software - Application,NSE
NPST.NS,Network People Services Technologies Ltd.,Technology,Software - Application,NSE
NUCLEUS.NS,Nucleus Software Exports Limited,Technology,Software - Application,NSE
PROPEQUITY.NS,P. E. Analytics Ltd.,Technology,Software - Application,NSE
QUICKHEAL.NS,Quick Heal Technologies Limited,Technology,Software - Application,NSE
RADIOWALLA.NS,Radiowalla Network Ltd.,Technology,Software - Application,NSE
RAMCOSYS.NS,Ramco Systems Limited,Technology,Software - Application,NSE
RATEGAIN.NS,RateGain Travel Technologies Limited,Technology,Software - Application,NSE
SECURKLOUD.NS,SecureKloud Technologies Limited,Technology,Software - Application,NSE
SOFTTECH.NS,SoftTech Engineers Limited,Technology,Software - Application,NSE
SUBEXLTD.NS,Subex Limited,Technology,Software - Application,NSE
SYSTANGO.NS,Systango Technologies Ltd.,Technology,Software - Application,NSE
TAC.NS,TAC Infosec Ltd.,Technology,Software - Application,NSE
TANLA.NS,Tanla Platforms Limited,Technology,Software - Application,NSE
TATAELXSI.NS,Tata Elxsi Limited,Technology,Software - Application,NSE
TRACXN.NS,Tracxn Technologies Limited,Technology,Software - Application,NSE
TREJHARA.NS,Trejhara Solutions Limited,Technology,Software - Application,NSE
TRIDHYA.NS,Tridhya Tech Ltd.,Technology,Software - Application,NSE
UNIECOM.NS,Unicommerce eSolutions Ltd.,Technology,Software - Application,NSE
VIRINCHI.NS,Virinchi Limited,Technology,Software - Application,NSE
XTGLOBAL.NS,XT Global Infotech Ltd.,Technology,Software - Application,NSE
YUDIZ.NS,Yudiz Solutions Ltd.,Technology,Software - Application,NSE
AURIONPRO.NS,Aurionpro Solutions Limited,Technology,Software - Infrastructure,NSE
E2E.NS,E2E Networks Limited,Technology,Software - Infrastructure,NSE
INFIBEAM.NS,Infibeam Avenues Limited,Technology,Software - Infrastructure,NSE
INTENTECH.NS,Intense Technologies Limited,Technology,Software - Infrastructure,NSE
OFSS.NS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,NSE
PAYTM.NS,One97 Communications Limited,Technology,Software - Infrastructure,NSE
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Technology,Software - Infrastructure,NSE
63MOONS.NS,63 Moons Technologies Limited,Technology,Software - Services,NSE
CMRSL.NS,Cyber Media Research & Services Ltd.,Technology,Software - Services,NSE
RELTD.NS,Ravindra Energy Ltd,Technology,Solar,NSE
SOLEX.NS,Solex Energy Ltd.,Technology,Solar,NSE
VIKRAMSOLR.NS,Vikram Solar Ltd.,Technology,Solar,NSE
WAAREEINDO.NS,Indosolar Limited,Technology,Solar,NSE
CNL.NS,Creative Newtech Limited,Technology,Technology Distributors,NSE
COMPINFO.NS,Compuage Infocom Limited,Technology,Technology Distributors,NSE
DCI.NS,DC Infotech and Communication Limited,Technology,Technology Distributors,NSE
GSTL.NS,Globesecure Technologies Ltd.,Technology,Technology Distributors,NSE
HCL-INSYS.NS,HCL Infosystems Limited,Technology,Technology Distributors,NSE
KORE.NS,Jay Jalaram Technologies Ltd.,Technology,Technology Distributors,NSE
OPTIEMUS.NS,Optiemus Infracom Limited,Technology,Technology Distributors,NSE
RPTECH.NS,Rashi Peripherals Limited,Technology,Technology Distributors,NSE
SLONE.NS,Slone Infosystems Ltd.,Technology,Technology Distributors,NSE
TECHLABS.NS,Trident Techlabs Ltd.,Technology,Technology Distributors,NSE
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Independent Power Producers,NSE
ADANIPOWER.NS,Adani Power Limited,Utilities,Independent Power Producers,NSE
GREENPOWER.NS,Orient Green Power Company Limited,Utilities,Independent Power Producers,NSE
GVKPIL.NS,GVK Power & Infrastructure Limited,Utilities,Independent Power Producers,NSE
JPPOWER.NS,Jaiprakash Power Ventures Limited,Utilities,Independent Power Producers,NSE
JSWENERGY.NS,JSW Energy Limited,Utilities,Independent Power Producers,NSE
PTC.NS,PTC India Limited,Utilities,Independent Power Producers,NSE
RPOWER.NS,Reliance Power Limited,Utilities,Independent Power Producers,NSE
SURANAT&P.NS,Surana Telecom and Power Limited,Utilities,Independent Power Producers,NSE
TATAPOWER.NS,The Tata Power Company Limited,Utilities,Independent Power Producers,NSE
TORNTPOWER.NS,Torrent Power Limited,Utilities,Independent Power Producers,NSE
AGNI.NS,Agni Green Power Ltd.,Utilities,Regulated Electric,NSE
BAJEL.NS,Bajel Projects Limited,Utilities,Regulated Electric,NSE
CESC.NS,CESC Limited,Utilities,Regulated Electric,NSE
DPSCLTD.NS,India Power Corporation Limited,Utilities,Regulated Electric,NSE
ENERGYDEV.NS,Energy Development Company Limited,Utilities,Regulated Electric,NSE
GIPCL.NS,Gujarat Industries Power Company Limited,Utilities,Regulated Electric,NSE
NLCINDIA.NS,NLC India Limited,Utilities,Regulated Electric,NSE
NTPC.NS,NTPC Limited,Utilities,Regulated Electric,NSE
PGINVIT-IV.NS,Powergrid Infrastructure Investment Trust,Utilities,Regulated Electric,NSE
PGINVIT.NS,Powergrid Infrastructure Invesment Trust,Utilities,Regulated Electric,NSE
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Regulated Electric,NSE
ATGL.NS,Adani Total Gas Limited,Utilities,Regulated Gas,NSE
GAIL.NS,GAIL (India) Limited,Utilities,Regulated Gas,NSE
GUJGASLTD.NS,Gujarat Gas Limited,Utilities,Regulated Gas,NSE
IGL.NS,Indraprastha Gas Limited,Utilities,Regulated Gas,NSE
IRMENERGY.NS,IRM Energy Limited,Utilities,Regulated Gas,NSE
MGL.NS,Mahanagar Gas Limited,Utilities,Regulated Gas,NSE
CEWATER.NS,Concord Enviro Systems Ltd.,Utilities,Regulated Water,NSE
ACMESOLAR.NS,ACME Solar Holdings Limited,Utilities,Renewable Utilities,NSE
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Renewable Utilities,NSE
BFUTILITIE.NS,BF Utilities Limited,Utilities,Renewable Utilities,NSE
ENRIN.NS,Siemens Energy India Ltd.,Utilities,Renewable Utilities,NSE
INDOWIND.NS,Indowind Energy Limited,Utilities,Renewable Utilities,NSE
INOXGREEN.NS,Inox Green Energy Services Limited,Utilities,Renewable Utilities,NSE
INOXWIND.NS,Inox Wind Limited,Utilities,Renewable Utilities,NSE
KARMAENG.NS,Karma Energy Limited,Utilities,Renewable Utilities,NSE
KPIGREEN.NS,KPI Green Energy Limited,Utilities,Renewable Utilities,NSE
NHPC.NS,NHPC Limited,Utilities,Renewable Utilities,NSE
